user_id,review,score
뭉크(trip****),9년만에 봤습니다.    봉준호감독님을 인정할수밖에 없는  작품이였습니다. 미국에 대한 비굴함..정말  괴물이 무엇인지 몰랐는데 많은 영혼있고개념풍부한댓글들을  읽으면서  감탄과탄식이 절로 나왔습니다... 세월호의 ...,10
Purple Line(woxn****),한국의 영화 산업은 밝다.,9
budc****,죽었으나 살아있는 괴물,10
마르코(seew****),이건 역대 최고의 한국 영화!!!,10
Insomniac(ljk1****),"초동학교 6학년 때 처음 본 충격은 아직도 잊을 수 없다. 봉준호가 아니었음 탄생할 수 없는, 할리우드의 건물 파괴로만 가득찬 괴수 영화가 아닌, 한국식 괴수 영화.",10
g1ar****,지금 케이블에서 하는데 다시 봐도 센스와 위트가 있다. 개봉 9년 다 돼가는데 지금 봐도 재밌다.  가장 한국다운 영화,10
메아리(aatj****),대한민국 액션스릴러중 최고인것같다,10
Chae Yeon(cher****),10년이 다 되어 가서야 저평가 되어있다는 것을 알았다. 한국 사회의 풍자가 대단하다.,10
두부(tmfv****),괜히 1300만명이나 본영화가아닌.. 1등할만하다!,10
수영사랑(lawn****),이 영화 자체가 한국 사회다. 괴물과 그 희생자들은 마치 세월호 같다!!,10
dlsc****,재미감동공포스릴 너무완벽하게봤어요,9
정지현(amy6****),"2006년도 영화가 맞을까요...2019년에 다시봐도 현재 나오는 어떠한 영화보다도 퀄리티,연출력,그리고 배우들의 연기력이 대단하네요....고작 2시간 짜리 영화에 이렇게나 많은 내용을 담을 수 가 있다니, 봉준호 ...",10
보노보노(shna****),초등학생때 극장에서 봤을때는 그저 괴물이 무서웠다 20대 후반이 된 지금 다시 보니 현실과 다를바 없다는 사실이 참 마음 아파서 눈물만 난다,10
Blues(2002****),"언제나 그랬다. '괴물'은 한강에 살지도, 거대한 몸집을 가지지도 않았다. 하지만  잔잔하게, 그렇지만 잔인하게 우리를 위협한다.이 삭막한 세계에서 과연 무엇이 괴물이며 무엇이 우리를 위협하고 있는가",9
해성(9809****),우리나라 괴수영화는 괴물에서 끝닜다,10
전의찬(ucha****),몇 년만에 다시 보고 나서는 문득 이런 생각이 드네요.연구원들도 어쩔 수 없던 거 아니었을까..아무래도 국가는 소수의 울부짖음 보다는 대다수의 사람들에게 퍼질지도 모르는 바이러스에 대한 연구가 절실했을 테니까요..,10
좡(bin0****),한장면 장면이 명장면. 슬프고 아름답다.,10
정재령(meri****),결코 평범하지 않은 영화였습니다 보는 내내 소름이...,10
dydz****,다시봐도 대단한영화..,10
최욘세(love****),진짜재미씀 열번넘게봐도재밌다 ㅋㅋㅋ,10
멜냥(ling****),"12년전 중3 괴물이란 영화를 봤을때  괴물과 한강이 무서웠다면, 지금은 ..하...무섭네",10
이기현(yms0****),지금 봐도 명작...그리고 헬조선,10
순대볶음(gdcv****),이건 괴물영화가 아닌 괴물영화다...,10
복병(wlsd****),진정한 우주명작... 우리나라에 이런 수작나오는것도 드물듯,10
천명(sueb****),"영화관에서 처음으로 본, 나에게는 정말 특별한 영화",10
아린이(tlsr****),봉준호 월드의 장대한 시작,10
이서영(jhjh****),언제봐도 최고다 참 무섭게 잘만듬,10
이정민(lbd6****),대한민국에서 다시보기 힘든 최고의영화.그 시대를 아주 날카롭게 풍자함.,10
다이브하는날이오겠지(tkdd****),대한민국 최고의 영화다 괴물이라는 제목이 무엇을 뜻하는지..,10
임규진(dlar****),존잼영화임 울고 웃고 다한다,10
집게사장(shg0****),평식이형이 8점줌 그냥개쩜,10
로미(nth0****),"음악이... 10년도 더 된 영화인데 볼 때마다 음악에 더더욱 감탄을 하게 된다. 각각의 캐릭터, 대사, 상황 하나하나가 너무 잘 살아있고 유쾌하고... 그러면서도 비극적이고. 영화의 모든 요소가 빼곡하게 잘 살아있...",9
wehrmacht(woon****),현존하는 최고의 한국 괴수영화,10
신란(hyo0****),"한국영화중 가장 좋아하는 영화.. 중간중간 카메라 구도 연출이 인상깊었고 무엇보다 각본이 꼼꼼했던 점, 역시 봉준호 감독이라는 생각이 들었다.",10
jjuj****,대한민국은 어떤 나라인가라는 질문에 대한 대답,10
여긴어디야(tami****),한국에 다시 이런영화가 나올까?,10
엔단(jw25****),"평범한 가족도 잡을 수 있었던 '괴물' 정부의 무관심과 언론의 부풀림 2014.4.16 세월호 사태와 일치하는부분이많네요 이 영화는 관객에 따라 장르바뀌는 한국 최고의 영화같네요 어떤분에게는 스릴러, ...",10
정가현(gahy****),완벽했다 십 년이 지난 지금까지도 내 인생 최고의 영화,10
Narane(dnjs****),괴물보다 더 괴물같은 이 나라,9
신하귤(zero****),10번정도 보고 씁니다. 괴수영화란 틀을 깬 작품.당신이 상상할수 있는 모든장르가 나오는 영화.10년이 흘렀는데도 보면 이렇게 새로운 괴수영화가 전세계에 있을까요? 명작입니다.,10
예은(mae0****),ost 전주만 들어도 소름이 돋는다ㄷㄷ,10
mhth****,괴물로 인한 인간 군상의 모습을 그린 지극히 토속적인 이야기. 괴물은 우리에게 또다른 괴물같은 통제를 만들게 했다.,7
조인희(fb5y****),"최고의 괴수영화, 올해 개봉 10주년인데 꼭 재개봉했으면 좋겠다",10
Qlekrrn159(dhdz****),평점이 낮은게 이해가 안가네요..한국영화중에서 유일하게 잘나온 괴물영화인데...사회적인주제도 있었고 괴물도 무서워서 나름괜찮았는데..9점정도는되야 정상아닌가요? 뭐 네이버평점수준이 거기서 거기지만...,10
블랙맘바(stil****),세월호랑 똑같네. 예술가의 상상력이 현실을 앞질러 간 경우,9
어디에(anrn****),우리나라에서 이만한 클라스의 풍자영화가 나올까,10
ㅋ(thon****),"한명도 구하지 못한 정부, 앞다투어 자극적인 기사를 내보내는 언론, 정치적으로 이용하는 정치인, 죽은자는 말이 없을 뿐....",9
감초(qkrd****),"괴수는 거들뿐, 국민들의 생사엔 관심없이 이슈를 이용해먹기에만 바쁜 이기적인 사람들",9
유브이일레븐(ac67****),할리우드도 만들지 못할 영화를 한국의 봉준호 감독이 만들었다,10
신경민(alsd****),다시봐도질리지않는영화 내생에최고의영화,10
하(gydm****),세월호 사건을 겪은 우리가 다시 한번 더 봐야할 영화.봉준호 감독님 존경합니다. 앞으로도 좋은 영화 부탁드립니다.,10
Seomseo(seom****),작금의 세월호 사태를 보면서 이 영화가 얼마나 대단한 영화인지 다시금 깨닫는다.,10
ll(dlag****),가볍게 봤다가 마음이 무거워졌다...,10
zyes3no(born****),이 영화는 단연 명품이라 말할 가치가 있다,10
배코누누슴(ming****),다시 봐도 역대급 영화인듯,10
으아아아아(yuju****),대한민국 천만영화중 압도적 1위,10
브릭맨(lcu3****),"영화관에서 보고, dvd로 빌려 보고, 추석특선으로 보고, ocn에서 보고, ebs에서도 봤다. 그만큼 계속 봐도 질리지 않는 마술. 그리고 나이와 함께 볼수록 새롭다.",10
see2****,금방 통곡하고 평점보니 나만 북받쳤던게 아니구나시간지나보니 이렇게 좋은영화였다니,10
정우산업(jung****),말로 설명할 필요가 없는 명작,10
호랑이 파워(wpwn****),한국은 다시 한 번 이런 수작을 만들 수 있을까? 여러본 한국만의 괴수와 가족 공동체 이야기.,8
