user_id,review,score
abcd(dero****),돈도 없고 뭣도 없는 폭력적인 성격파탄자가 예쁘고 돈 많은 여주랑 결혼하고 싶어서 OO발광 협박해대는 영화. 순정이라고 포장 잘 했지만 사실 돈 없는 남자의 약혼남에 대한 열등감 ㅋㅋ 돈 많은 남자를 두고도 나를 선...,1
김진진(jinj****),"“내 사랑 노아에게, 이걸 읽어주면 당신에게 돌아갈게”",10
오민영(icng****),"관점의 차이, 약혼자랑 마사쇼는 뭐냐",2
jameshunt(jame****),"20살의 나라면 10점을 줬겠지만, 30살이 가까워진 다음 보니 불륜을 합리화 하는 영화로 밖에 안보임... 약혼남은 도데체 뭐가 되는 거지? 그리고 결혼 바로 앞에 둔 신부를 꼬시는 남자는 뭐고?",3
ssdragon(ssdr****),진짜 무슨 약혼남이 불쌍하다 무슨 노아가 여자갖고논다 앨리가 여자갖고 논다 하는데 이영화가 그딴거에 신경쓰는 영화냐 그건 ㄱㅡ냥 아주 미세한 영화에 일부분일 뿐인데 영화평을 그거에 중ㅈㅓㅁ을두고 졸작이라니 말도안됀다...,10
콩이(yeji****),이 명작을 이제야 보다니..,10
비상하는꽁치(gose****),"""감성만있고 이성없는 철없는여자"" 를 말하는건가요? 이영화에서 찾을수있는건 사랑을 어떻게하라는것같은데. 그 어떻게가 눈에 들어오기도전에 눈이 뒤집어지네요. 어째 공감하나 되지않던 , 결국 마음속에 답답...",4
z206****,평에 주인공 욕하시는 분들 보면 뭔가 성격이 아닌건 무조건 아닌 거고..융통성 없는 독한 성격을 소유하고 있을  것 같음..편지가 헤어짐을 결정하는 요소였는데..전달 안된 과정을 본다면..앨리의 결정이 이해가 되던데...,10
아까징끼(nanh****),이러면 아름답고 쿨하니?,1
퀀텀점프(alka****),엄청난 영화는 아니고 맥아담스의 풋풋한 모습을 보고 싶다면 만족스러운 영화입니다 큰 기대는 하지 마세요,6
넥스트(e099****),"그렇게 좋은영화는 아닌듯.... 감동도 로맨스도 미국 어메리칸 개방적인 스타일 이라지만 이해하고 싶어도 이해 할 수 없는 영화... 막장드라마 보듯이 봤고, 마지막 장면은 실화를 다룬거라는 것을 알았을 때 가슴이 살...",2
노경은(rhok****),"관람객


														
															
															
																너무좋아요 진짜 사랑하고싶어졌어요",10
마루(dntw****),약혼자 붊쌍함 ;;;;퓨ㅠㅠ,2
MINZ(cmin****),정말 최고의 사랑 영화잊을 수 없는 스토리,10
해적(new2****),추억이라는 두글짜가 생각나는 아름다운 영화네요.,10
ihi1****,내인생 최고의영화....이영화를보면 나도이런사랑을하고싶다는 생각이...누구나 죽기전에 해보고픈 사랑이아닐까?,10
DIFUA(rptr****),다음중 제일 불쌍한 사람은?1. 애인있는데 앨리만나서 약혼자ㅈㄲ~ㅅㅅ ㄱ한 노아2. '노아 보러갈건데 아무일 없을거야^^'하고 ㅅㅅ한 앨리3. 웃으면서 보내준 약혼자가 ㅅㅅ하고왔는데 난 널 사랑해라고하...,1
Kite(tmal****),최악. 내로남불의 정석. 사랑과 전쟁인 줄 .. 미망인과 약혼남만 불쌍하다,1
lamp****,너무나 진부한 내용 그동안 수없이 다루엇던 내용들 식상 졸림,5
미르씨(mylo****),너무아름답다...,10
마론(airo****),불륜 미화 개오졌다;;; 이딴게 평점이 9점대인게 이해가 안감,1
새벽하늘(dawn****),내생에 최고의 영화!! 극장에서 보고 나오면서 레이첼맥아담스 팬이 되서 그 다음부터 레이첼 나오는 영화는 다 챙겨봐요 ^^,10
Eridani(bora****),이것이 10년 전 영화라니... 이제서야 이 작품을 접했다. 오래된 영화지만 정말로 작품성이 뛰어난 영화다. 레이첼 맥아담스는 나이를 먹지 않는 배우인 것 같다. 아주 감동적이고 재밌게 본 영화로 기억에 오랫동안 남...,10
naed****,그들처럼 사랑하고 싶다..,10
후와후와(lexo****),인생에서 큰 선택과 삶과 죽음에 대해서도 생각하게 한다. 젊은 날은 아름답고 이토록 빛나는 사랑이 있어 더 아름답구나. 미치도록 사랑하세요 여러분. 젊음은 길지 않네요.,9
bling like(ehgh****),사랑하려고 태어난 두사람의 이야기..,9
박예본(jjan****),재개봉해주세요 제발 ㅠㅠ,10
핑크바비(019_****),영화보고 펑펑 울었어요 연애말고 진짜 사랑이 해보고 싶어지게 만들어주는 영화같아요!ㅠㅠ,10
너만을사랑한(sswh****),"결혼이고 연애고 간에, 나는 그저 진실한 사랑을 하고 싶다.",10
경품짱(m1ch****),첫사랑에 대한 향수와 평생 자신만을 사랑하는 남자를 꿈꾸는 여자들의 환타지를 충족시키는 영화. 영상미와 남여주인공은 꽤 매력적이지만  미망인과 약혼자를 생각한다면 절대 아름다운 사랑으로 볼 수 없는 이기적인 내로남불...,6
